"Week.ending","ILIplus_H1H1","ILIplus_H3N2","ILIplus_B"
"2006-12-17",0.000117671826158833,0.000235343652317666,5.88359130794165e-05
"2006-12-24",6.31994588654781e-05,0.000126398917730956,0.000379196753192869
"2006-12-31",0.000324425215153971,0.000259540172123177,0.000194655129092383
"2007-01-07",0.00038437311276131,0.000576559669141966,0.000128124370920437
"2007-01-14",0.000270934095047619,0.00223520628414286,0.000406401142571429
"2007-01-21",0.000176119840401786,0.00363981003497024,0.000528359521205357
"2007-01-28",6.41373707598784e-05,0.00525926440231003,0.000448961595319149
"2007-02-04",0.000402509923390728,0.00764768854442384,0.00100627480847682
"2007-02-11",0.000198146800928571,0.00918080177635714,0.000924685071
"2007-02-18",0.000311426413798658,0.011834203724349,0.00147927546554362
"2007-02-25",0.000292358612134831,0.013916269937618,0.000935547558831461
"2007-03-04",0.000282768363728633,0.0144211865501603,0.000848305091185897
"2007-03-11",0.000191198332223427,0.0152321338004664,0.00216691443186551
"2007-03-18",0.000371654382403528,0.016786389605226,0.00161050232374862
"2007-03-25",0.000184838977115813,0.0114600165811804,0.00129387283981069
"2007-04-01",0.00012606952503386,0.0081945191272009,0.00233228621312641
"2007-04-08",8.9065273057971e-05,0.00837213566744928,0.0027610234647971
"2007-04-15",4.63261136266094e-05,0.00551280752156652,0.00203834899957082
"2007-04-22",0,0.00401003053094017,0.00120784052136752
"2007-04-29",0,0.0042518204603681,0.00223220574169325
"2007-05-06",0.0002244557325,0.004096317118125,0.0020201015925
"2007-05-13",0.000124754966240602,0.00318125163913534,0.00324362912225564
"2007-05-20",0,0.00168939832270233,0.00223000578596708
"2007-05-27",0,0.00263746535213313,0.00239020297537065
"2007-06-03",0.000129976769237805,0.00279450053861281,0.00149473284623476
"2007-06-10",8.03135914242424e-05,0.00441724752833333,0.00289128929127273
"2007-06-17",0.00023359180303989,0.00817571310639615,0.00295882950517194
"2007-06-24",0.000206447858142023,0.017754515800214,0.00399132525741245
"2007-07-01",0.000105430788622147,0.0189775419519865,0.00316292365866441
"2007-07-08",0.00022047569600624,0.0225436399166381,0.00429927607212168
"2007-07-15",0.000383374736842508,0.0195521115789679,0.00476480030075688
"2007-07-22",0,0.00912469999672131,0.00216358865901639
"2007-07-29",0.000171632627598253,0.00587841749524017,0.00223122415877729
"2007-08-05",0.000167054667503251,0.00350814801756827,0.00178191645336801
"2007-08-12",0.000275063316561315,0.00142116046890013,0.00146700435499368
"2007-08-19",0.00016595749777605,0.0003319149955521,0.00171489414368585
"2007-08-26",6.53082549568965e-05,0.00111024033426724,0.00202455590366379
"2007-09-02",0.00020013719081225,0.00140096033568575,0.002401646289747
"2007-09-09",0.000320661018089725,0.00102611525788712,0.00179570170130246
"2007-09-16",0.000263850100674157,0.00105540040269663,0.00138521302853933
"2007-09-23",0.000121895163960396,0.000731370983762376,0.00127989922158416
"2007-09-30",7.22090367638037e-05,0.000577672294110429,0.00137197169851227
"2007-10-07",0.000371859635879218,0.00120854381660746,0.00176633327042629
"2007-10-14",7.3834255061082e-05,0.000516839785427574,0.00110751382591623
"2007-10-21",0,0.000301949689154229,0.000830361645174129
"2007-10-28",0,0.000300191419642857,0.000240153135714286
"2007-11-04",7.58681517618271e-05,7.58681517618271e-05,0.000910417821141925
"2007-11-11",7.58239935488722e-05,0,0.000303295974195489
"2007-11-18",0,5.77644238483146e-05,0.000115528847696629
"2007-11-25",0,0,0.000262065786194145
"2007-12-02",6.37824270359712e-05,6.37824270359712e-05,0.000127564854071942
"2007-12-09",0,0,0.000601757915180723
"2007-12-16",0,0,0.000594867295515464
"2007-12-23",0.000140380014624829,0.000280760029249659,0.00147399015356071
"2007-12-30",0.000319925415384615,0.000319925415384615,0.000719832184615385
"2008-01-06",0.000441249604455446,7.35416007425742e-05,0.00117666561188119
"2008-01-13",0.000697431211422351,0.000570625536618287,0.000951042561030479
"2008-01-20",0.00107986832911612,0.000694201068717504,0.000925601424956672
"2008-01-27",0.00192787107420091,0.00192787107420091,0.00161941170232877
"2008-02-03",0.00211792096363636,0.000593017869818182,0.00177905360945455
"2008-02-10",0.00181632046515901,0.000706346847561838,0.00216949388893993
"2008-02-17",0.00175302062713171,0.00113430746461463,0.00274983627785366
"2008-02-24",0.00333420722397476,0.00126699874511041,0.00540141570283912
"2008-03-02",0.00473818905518411,0.00172804542012597,0.00496116265778101
"2008-03-09",0.00704739058278443,0.00363736288143713,0.00937757617870509
"2008-03-16",0.00627973078916247,0.00230097006015113,0.010977544661971
"2008-03-23",0.00269030170081245,0.000834921217493518,0.00607637108286949
"2008-03-30",0.00136897677835052,0.00118644654123711,0.00282921867525773
"2008-04-06",0.000342205460135135,0.000821293104324324,0.00246387931297297
"2008-04-13",0.000772204355748792,0.00106178098915459,0.00164093425596618
"2008-04-20",0.000431739722616822,0.00123354206461949,0.00185031309692924
"2008-04-27",0.000549342230036188,0.00153815824410133,0.00120855290607961
"2008-05-04",0.000523387496551724,0.000981351556034483,0.000850504681896552
"2008-05-11",0.000191166707813665,0.0010832780109441,0.000955833539068323
"2008-05-18",0.000395023631682243,0.000790047263364486,0.000507887526448598
"2008-05-25",0.000252173648530259,0.0010717380062536,0.00100869459412104
"2008-06-01",0.000314259861939058,0.000419013149252078,0.000942779585817175
"2008-06-08",9.27039981090909e-05,0.00120515197541818,0.000741631984872727
"2008-06-15",0.000721468334980237,0.00105445372035573,0.000665970770750988
"2008-06-22",0.000622783547263427,0.00129746572346547,0.000726580805140665
"2008-06-29",0.00169458347884131,0.00149522071662469,0.000797451048866499
"2008-07-06",0.00137206276951531,0.0017836816003699,0.000594560533456633
"2008-07-13",0.00262581290792453,0.00240699516559748,0.000481399033119497
"2008-07-20",0.00586203027866109,0.00474291540728034,0.00106582368702929
"2008-07-27",0.00691420629160305,0.00503627371857506,0.00102432685801527
"2008-08-03",0.00594328408874172,0.00590613856318709,0.0010400747155298
"2008-08-10",0.00365986462097983,0.0042698420578098,0.000440539259932757
"2008-08-17",0.00231291650329486,0.00301380029217209,0.000490618652214061
"2008-08-24",0.00226374121632075,0.00346219244849057,0.000355096661383648
"2008-08-31",0.00145385752041617,0.00225113422516052,0.00032829040783591
"2008-09-07",0.00076814455507335,0.00276532039826406,0.00040967709603912
"2008-09-14",0.000742886622477876,0.0016095876820354,0.000330171832212389
"2008-09-21",0.000981162211181286,0.00140775447691228,0.000213296132865497
"2008-09-28",0.000293522953426043,0.000929489352515803,0.000293522953426043
"2008-10-05",0.000255055062650602,0.000969209238072289,0
"2008-10-12",0.000148478325607196,0.00039594220161919,4.94927752023988e-05
"2008-10-19",0.000181473331962111,0.00040831499691475,4.53683329905277e-05
"2008-10-26",8.77615025531915e-05,0.000131642253829787,0.000131642253829787
"2008-11-02",0.0002387644318507,0.00011938221592535,0
"2008-11-09",0.000164994685285118,0.000164994685285118,5.49982284283727e-05
"2008-11-16",0.000182967152885154,0.000503159670434174,4.57417882212885e-05
"2008-11-23",0.000204864079565773,0.000204864079565773,0
"2008-11-30",0.000160714140386473,0.000120535605289855,0.000160714140386473
"2008-12-07",0.000118088240689655,0,3.93627468965517e-05
"2008-12-14",0.000416777540194411,0.000151555469161604,0
"2008-12-21",0.000243690008230088,0.000121845004115044,0.000162460005486726
"2008-12-28",0.000365675607172082,9.97297110469314e-05,0.000232702659109507
"2009-01-04",0.000976986539305019,0.000398031553050193,0.000144738746563707
"2009-01-11",0.00180562324287371,0.000740768509896907,0.000231490159342784
"2009-01-18",0.00361936370390729,0.000866608210794702,0.000407815628609272
"2009-01-25",0.00407736030441177,0.00087587739872549,0.000332229358137255
"2009-02-01",0.00710948692894118,0.00124416021256471,0.000799817279505882
"2009-02-08",0.0119561338075065,0.0023401685388358,0.000297839632215465
"2009-02-15",0.0103138682841081,0.00231172909816216,0.000444563288108108
"2009-02-22",0.0119742325869084,0.00222776420221551,0.000111388210110775
"2009-03-01",0.00874643426116253,0.0013973593198307,0.000258770244413093
"2009-03-08",0.00592862461804529,0.0011176915263528,0.000485952837544696
"2009-03-15",0.00341838959844869,0.00112385411455847,0.000561927057279236
"2009-03-22",0.00139525519298824,0.00100768430604706,0.000465085064329412
"2009-03-29",0.00159260089443038,0.000840539360949367,0.000530866964810127
"2009-04-05",0.000968647288235294,0.000807206073529412,0.000376696167647059
"2009-04-12",0.000611633490320988,0.000470487300246914,0.000376389840197531
"2009-04-19",0.000574843687085202,0.000410602633632287,0.000369542370269058
"2009-04-26",0.000566804945103093,0.000472337454252577,0.000141701236275773
"2009-05-03",0.00059450515515716,0.000792673540209546,0.00014862628878929
"2009-05-10",9.31710055655004e-05,0.000590083035248169,0.000403741024117168
"2009-05-17",0.000349493636594621,0.00062540966548511,0.000110366411556196
"2009-05-24",0.000279578843615448,0.000690724201873459,0.000394699543927691
"2009-05-31",0.000757839305384618,0.000881849373538462,0.000165346757538462
"2009-06-07",0.000406047417737694,0.000672078484531355,0.000392045782643291
"2009-06-14",0.00106319414894737,0.00101795184473684,0.000113105760526316
"2009-06-21",0.00176059787304741,0.0013612290264456,0.000146247746642916
"2009-06-28",0.00269439001583556,0.00185901145197388,0.000129424847922232
"2009-07-05",0.00308248932285779,0.00440900949585232,0.000114519727164995
"2009-07-12",0.0040028702136825,0.0070971660319681,0.000205714957448351
"2009-07-19",0.00465810734768617,0.00809361434164894,0.000195616056595745
"2009-07-26",0.00543837053041204,0.00855858671602615,0.000254312290990491
"2009-08-02",0.0059740982785263,0.00738719446301754,0.000195471518315789
"2009-08-09",0.00712073223953876,0.00669687913004239,0.000235473949720197
"2009-08-16",0.00612147577139698,0.00565433612588496,0.000214105670859671
"2009-08-23",0.0108887898035751,0.00731698932660622,0.000231184496891192
"2009-08-30",0.0123319762844872,0.00545241681420947,0.00029274721150118
"2009-09-06",0.0137462094771193,0.00618690701776444,0.000608305006542786
"2009-09-13",0.0210342529112451,0.00397678844103228,0.000230062141216744
"2009-09-20",0.0303209964010047,0.00209180350254754,0.000426484209257266
"2009-09-27",0.035014823288775,0.00152507176184188,0.000226699856490009
"2009-10-04",0.0281179676617262,0.00117158198590526,0.000468632794362104
"2009-10-11",0.014064288250715,0.000940385055111722,0.000359558991660364
"2009-10-18",0.0074662830545162,0.000187831020239402,0.000500882720638404
"2009-10-25",0.00446573155420721,3.34511726906907e-05,0.000200707036144144
"2009-11-01",0.00314662360018465,2.66663016964801e-05,2.66663016964801e-05
"2009-11-08",0.00163239588375,0,2.65430225e-05
"2009-11-15",0.00116711902531035,4.05954443586207e-05,0
"2009-11-22",0.0017689089455,2.49142105e-05,9.9656842e-05
"2009-11-29",0.00327037710075771,6.62914277180617e-05,2.20971425726872e-05
"2009-12-06",0.0028922314602624,0,1.8133112603526e-05
"2009-12-13",0.00218636997297064,8.4091152806563e-05,3.36364611226252e-05
"2009-12-20",0.00280405725600415,0,9.00901929639889e-05
"2009-12-27",0.00224071933311622,3.78180478163074e-05,1.89090239081537e-05
"2010-01-03",0.00308969479651771,3.59266836804384e-05,0.000143706734721754
"2010-01-10",0.00504032258125,2.40015361011905e-05,0.000168010752708333
"2010-01-17",0.00582019549426365,0,0.000353563277688913
"2010-01-24",0.00461972903459287,0,0.000274439348589675
"2010-01-31",0.00344537865931677,0,0.000413445439118012
"2010-02-07",0.00363857144012797,0,0.00135238938482633
"2010-02-14",0.00332824921806167,0,0.00176600978917558
"2010-02-21",0.00265477681784839,0,0.000819375561064319
"2010-02-28",0.00190325634381877,5.94767607443366e-05,0.00151665739898058
"2010-03-07",0.00281182888867761,2.46651656901544e-05,0.00263917272884652
"2010-03-14",0.00341070867873903,5.59132570285088e-05,0.00321501227913925
"2010-03-21",0.00343923595910024,0,0.00485539194225917
"2010-03-28",0.00229212316192625,5.20937082255965e-05,0.006068917008282
"2010-04-04",0.00115672735030183,7.88677738842157e-05,0.00394338869421079
"2010-04-11",0.00123809523809524,0,0.00295238095238095
"2010-04-18",0.00108762197868074,0,0.00282101950720317
"2010-04-25",0.00080000214677707,3.07693133375796e-05,0.00249231438034395
"2010-05-02",0.000833398876643991,0,0.0038639402462585
"2010-05-09",0.000622184331555819,0.00014140552989905,0.00274326728004157
"2010-05-16",0.00134128267420429,0,0.0029000706469282
"2010-05-23",0.000662708881097561,0,0.00296009966890244
"2010-05-30",0.000731962175510204,0.00016265826122449,0.00288718413673469
"2010-06-06",0.000485116493922018,0.000145534948176606,0.00169790772872706
"2010-06-13",0.000506797661421801,0.000190049123033175,0.00196384093800948
"2010-06-20",0.000454669538324022,0.000181867815329609,0.00154587643030168
"2010-06-27",0.000552795056074661,0.000603049152081448,0.00115584420815611
"2010-07-04",0.000727204338196721,0.000484802892131147,0.00175741048397541
"2010-07-11",0.00142951989714943,0.00159446450066667,0.00192435370770115
"2010-07-18",0.00218863459652174,0.00147397840173913,0.00165264245043478
"2010-07-25",0.00285901716392743,0.00269407386600854,0.00137452748265742
"2010-08-01",0.00286610334603004,0.00458576535364807,0.00160501787377682
"2010-08-08",0.00306838998587255,0.00686952981911765,0.000961734174676471
"2010-08-15",0.00217377060576419,0.00804295124132751,0.000797049222113537
"2010-08-22",0.00207689769219078,0.00827704815564268,0.00103844884609539
"2010-08-29",0.00148376332445511,0.0151800401655792,0.00083699469584647
"2010-09-05",0.001332536335796,0.0143072322369676,0.000490934439503791
"2010-09-12",0.00100218743102288,0.0182398112446164,0.000440962469650067
"2010-09-19",0.000444866755923077,0.0192775594233333,0.000333650066942308
"2010-09-26",0.000623643680307692,0.0157859806577885,0.000584665950288462
"2010-10-03",0.000739886418392484,0.0134236535908351,0.000493257612261656
"2010-10-10",0.000357046378320395,0.00934812335966126,0.000292128854989414
"2010-10-17",0.00120354859960349,0.00682010873108644,0.000361064579881047
"2010-10-24",0.000868243675971564,0.00410442465004739,0.000276259351445498
"2010-10-31",0.000328778878436255,0.00300597831713147,0.000469684112051793
"2010-11-07",0.000304712343978398,0.00201871927885689,0.000571335644959496
"2010-11-14",0.000229174223433363,0.000483812249470432,0.000152782815622242
"2010-11-21",0.000440520414108405,0.0011327667791359,0.000220260207054203
"2010-11-28",0.000489787202991179,0.000547409226872494,0.000288110119406576
"2010-12-05",0.000248836441243863,0.000590986547954174,0.000373254661865794
"2010-12-12",0.000265689851085142,0.00036532354524207,0.000132844925542571
"2010-12-19",0.000463342873249581,0.000142567037922948,0.000249492316365159
"2010-12-26",0.000859905769757478,0.000560808110711398,0.000448646488569119
"2011-01-02",0.00183479377799805,0.000256017736464844,0.000384026604697266
"2011-01-09",0.00312015441397293,0.000526291105971338,0.000375922218550955
"2011-01-16",0.00707314683409629,0.000589428902841358,0.000550133642651934
"2011-01-23",0.0161415085393641,0.000710384238896221,0.000868247403095381
"2011-01-30",0.0204785817542564,0.000731377919794872,0.00123004468329138
"2011-02-06",0.0145018150265953,0.000615390674560316,0.000749171255986471
"2011-02-13",0.0152455327684395,0.000428245302484255,0.00095926947756473
"2011-02-20",0.0162277404200282,0.000287853488603604,0.000863560465810811
"2011-02-27",0.0100683346541485,0.000340657939426076,0.00147618440417966
"2011-03-06",0.0047381512589288,0.000158820712589792,0.00121762546318841
"2011-03-13",0.00254053268959136,0.000190539951719352,0.00146080629651503
"2011-03-20",0.000662441760372671,0,0.00126179382928128
"2011-03-27",0.000590911965641711,0,0.00177273589692513
"2011-04-03",0.000359514614849246,0,0.00227692589404523
"2011-04-10",0.000199560313026316,3.99120626052632e-05,0.00155657044160526
"2011-04-17",0.000196459557836735,0,0.00180742793209796
"2011-04-24",0.000230147060714286,0.000322205885,0.00216338237071429
"2011-05-01",3.2635732010582e-05,3.2635732010582e-05,0.000685350372222222
"2011-05-08",0,4.20698155804047e-05,0.000925535942768903
"2011-05-15",0,0,0.00100608831380952
"2011-05-22",0,8.98197412550607e-05,0.000808377671295547
"2011-05-29",0,0,0.000570107836669785
"2011-06-05",0,4.23210233888889e-05,0.000677136374222222
"2011-06-12",0,0,0.000736145230479452
"2011-06-19",0,0,0.000473505425132383
"2011-06-26",0.000149121621969286,3.72804054923216e-05,0.000671047298861789
"2011-07-03",6.92537176225235e-05,0.000138507435245047,0.000692537176225235
"2011-07-10",7.95545208644401e-05,0.00023866356259332,0.0003977726043222
"2011-07-17",0.000186715719491525,0.000448117726779661,0.000560147158474576
"2011-07-24",3.81790137618546e-05,0.000572685206427819,0.00110719139909378
"2011-07-31",0,0.000695947497802198,0.000822483406493507
"2011-08-07",7.10666172258064e-05,0.000710666172258064,0.000675132863645161
"2011-08-14",3.22460138662487e-05,0.000354706152528736,0.000709412305057471
"2011-08-21",3.19056387212787e-05,0.000606207135704296,0.000797640968031968
"2011-08-28",3.67034771926428e-05,0.000880883452623427,0.000403738249119071
"2011-09-04",3.52227567913938e-05,0.00158502405561272,0.000774900649410664
"2011-09-11",4.1954224516129e-05,0.00209771122580645,0.000335633796129032
"2011-09-18",3.54706961379928e-05,0.00212824176827957,0.000603001834345878
"2011-09-25",0,0.00292702878491461,0.000601444270872865
"2011-10-02",4.19770898322851e-05,0.00159512941362683,0.000419770898322851
"2011-10-09",0,0.00308125179893048,0.000320963729055258
"2011-10-16",0,0.00316588145682875,0.000162352895221987
"2011-10-23",0,0.00215257587892057,0.000490938358350305
"2011-10-30",0,0.00257761504434353,3.79061035932873e-05
"2011-11-06",0,0.00173561453457416,0.000204189945244019
"2011-11-13",0,0.00207430065617492,0.000281261105922023
"2011-11-20",0,0.00166835818824022,0.000523406490428305
"2011-11-27",0,0.00169585396419552,0.000346879219949084
"2011-12-04",0,0.00251583317748344,0.000539107109460738
"2011-12-11",0,0.00161982838792622,0.000869176208155533
"2011-12-18",4.01092076880223e-05,0.00168458672289694,0.00164447751520891
"2011-12-25",0,0.00113248756287113,0.00204926320900489
"2012-01-01",3.13297811906744e-05,0.00140984015358035,0.00219308468334721
"2012-01-08",5.48945215261757e-05,0.00104299590899734,0.00214088633952085
"2012-01-15",7.47051171219065e-05,0.00164351257668194,0.00395937120746104
"2012-01-22",7.83769679649708e-05,0.00159366501528774,0.00493774898179316
"2012-01-29",0.000146761827897977,0.00234818924636763,0.00587047311591909
"2012-02-05",0.000100093953367556,0.00360338232123203,0.00984257208114305
"2012-02-12",0.000305656804350608,0.00235355739349968,0.0101783715848752
"2012-02-19",0.000506120153652174,0.00280053151687536,0.0136989854921855
"2012-02-26",0.000135673158158996,0.00237428026778243,0.0117696464702929
"2012-03-04",0,0.00261886372932515,0.00878089603361963
"2012-03-11",5.23602065800416e-05,0.002513289915842,0.0086917942922869
"2012-03-18",0.00014105436251298,0.00536006577549325,0.00719377248816199
"2012-03-25",0,0.00620133722735731,0.00652772339721823
"2012-04-01",8.64680514660421e-05,0.00568527438389227,0.00373974322590632
"2012-04-08",7.45244656503198e-05,0.00556449343522388,0.00278224671761194
"2012-04-15",2.82186455921938e-05,0.0054744172448856,0.00141093227960969
"2012-04-22",2.60896545600514e-05,0.00688766880385356,0.000860958600481696
"2012-04-29",0.000152591965266712,0.0115206933776367,0.00141147567871708
"2012-05-06",0.000101567415687082,0.0102583089843953,0.000863323033340195
"2012-05-13",0.000159217624903165,0.0160013713027681,0.000477652874709495
"2012-05-20",0.000121417368185584,0.0212480394324772,0.000437102525468103
"2012-05-27",7.44653407580825e-05,0.0261621563863397,0.000248217802526942
"2012-06-03",0.000109593836034554,0.0198364843222542,6.57563016207322e-05
"2012-06-10",4.0756177818765e-05,0.0145499554812991,6.11342667281476e-05
"2012-06-17",0,0.00986919356797657,0.000200186482109058
"2012-06-24",4.87049935400226e-05,0.00913218628875423,2.43524967700113e-05
"2012-07-01",4.98208137936267e-05,0.00455030099315124,9.96416275872534e-05
"2012-07-08",4.64897463289474e-05,0.00388189381846711,2.32448731644737e-05
"2012-07-15",5.84507401889535e-05,0.00397465033284884,0
"2012-07-22",6.57921705220588e-05,0.00175445788058824,0
"2012-07-29",8.75712355936255e-05,0.00189737677119522,0.000145952059322709
"2012-08-05",3.66281896290801e-05,0.00130030073183234,1.83140948145401e-05
"2012-08-12",0,0.000715763129702517,0
"2012-08-19",0,0.000975172631868852,0
"2012-08-26",2.63426110448916e-05,0.00108004705284056,0
"2012-09-02",0,0.000705484879036145,2.35161626345382e-05
"2012-09-09",3.31754275106202e-05,0.000398105130127443,1.65877137553101e-05
"2012-09-16",3.06537278257261e-05,0.000459805917385892,3.06537278257261e-05
"2012-09-23",0,0.00101433474698957,2.47398718777943e-05
"2012-09-30",3.10925937429264e-05,0.000373111124915117,0
"2012-10-07",9.64578109184549e-05,0.00025722082911588,3.2152603639485e-05
"2012-10-14",0.000117787087704485,0.000294467719261214,2.94467719261214e-05
"2012-10-21",5.490666707173e-05,0.00016472000121519,8.23600006075949e-05
"2012-10-28",3.52982428202765e-05,0.000247087699741936,3.52982428202765e-05
"2012-11-04",0.000100107789028846,3.33692630096154e-05,3.33692630096154e-05
"2012-11-11",7.51847718246446e-05,0.000150369543649289,0
"2012-11-18",5.38442220753138e-05,0.000107688444150628,8.07663331129707e-05
"2012-11-25",5.13345793409962e-05,0.000205338317363985,0
"2012-12-02",2.72052215435685e-05,0.000272052215435685,0.000108820886174274
"2012-12-09",0.000226218753507522,0.000763488293087886,8.48320325653207e-05
"2012-12-16",0.000248529169170836,0.000773201859642602,8.28430563902788e-05
"2012-12-23",0.000975565425369596,0.000459089611938633,0.000114772402984658
"2012-12-30",0.000466547530959214,0.000686099310234139,2.74439724093656e-05
"2013-01-06",0.000474261100783034,0.000781135930701468,2.78977118107667e-05
"2013-01-13",0.000698120172910864,0.000930826897214485,0.000139624034582173
"2013-01-20",0.000975133847603306,0.000673306704297521,9.28698902479339e-05
"2013-01-27",0.00125336547555556,0.00100814179555556,0.00024522368
"2013-02-03",0.00156307074471228,0.000948092091054987,0.000153744663414322
"2013-02-10",0.00115534919004224,0.000356589256185878,2.85271404948702e-05
"2013-02-17",0.00114539910709655,0.0004100811618,2.82814594344828e-05
"2013-02-24",0.00305882015584039,0.000580121064038694,0.00013184569637243
"2013-03-03",0.00339941801970303,0.000788664980571102,0.000135976720788121
"2013-03-10",0.00373067716260177,0.000953706943823009,0.000168301225380531
"2013-03-17",0.00328389771380952,0.000601277046190476,0.000208134362142857
"2013-03-24",0.00284391874634103,0.0010136740085968,0.000253418502149201
"2013-03-31",0.00354719238100067,0.000931585877838559,0.000250811582494997
"2013-04-07",0.00278851638276129,0.00107738132970323,0.000190126117006452
"2013-04-14",0.00203689657691615,0.000329195406370287,0.000267471267675858
"2013-04-21",0.002618681182014,0.000752174382067851,0.000139291552234787
"2013-04-28",0.00128461894390244,0.000148941326829268,7.44706634146341e-05
"2013-05-05",0.000817988631774481,0.000311614716866469,0.000194759198041543
"2013-05-12",0.000853079647278911,0.000440299172789116,2.75186982993197e-05
"2013-05-19",0.00086959257222973,0.000347837028891892,0.000231891352594595
"2013-05-26",0.00099760147329588,0.000230215724606742,0.000127897624781523
"2013-06-02",0.000564390513188679,0.000241881648509434,0.000188130171062893
"2013-06-09",0.000538322059508409,0.000565238162483829,0.000134580514877102
"2013-06-16",0.000580674368701215,0.000479687521970569,0.000176726981778631
"2013-06-23",0.00093213219848036,0.000750884270998068,0.000129462805344495
"2013-06-30",0.000765210791675393,0.000683223921138743,0.000273289568455497
"2013-07-07",0.00112288937538803,0.00134022280288248,0.000144888951662971
"2013-07-14",0.000580695653647059,0.00137915217741176,0.000145173913411765
"2013-07-21",0.000559785042528736,0.00207120465735632,8.39677563793104e-05
"2013-07-28",0.00040377899136921,0.00206639836759537,2.37517053746594e-05
"2013-08-04",0.000684297203931515,0.00255470956134432,4.56198135954344e-05
"2013-08-11",0.000428663099269898,0.00302320291064033,9.02448630041891e-05
"2013-08-18",0.000459430866606171,0.00323789372655777,0.000131265961887477
"2013-08-25",0.000347891133920792,0.00297045506655445,0.000133804282277228
"2013-09-01",0.000373517052186474,0.00258793957586343,0.000133398947209455
"2013-09-08",0.00021558560459203,0.0033056459370778,0.000335355384920936
"2013-09-15",0.000341766809833333,0.003777422635,0.000251828175666667
"2013-09-22",0.000157165682212817,0.00523885607376058,0.000419108485900846
"2013-09-29",0.000120697087263768,0.00239669930423768,0.000534515672168116
"2013-10-06",0,0.00382220346744749,0.000663357626581795
"2013-10-13",0.000222447180404858,0.00280839565261134,0.000556117951012146
"2013-10-20",6.08806411878248e-05,0.00136981442672606,0.000273962885345212
"2013-10-27",0,0.000829576890236899,0.000138262815039483
"2013-11-03",8.70544180327869e-05,0.000812507901639344,0.000406253950819672
"2013-11-10",2.41222457259159e-05,0.000530689405970149,0.000434200423066486
"2013-11-17",0.000103690653598775,0.000725834575191424,0.000129613316998469
"2013-11-24",2.31671117704011e-05,0.000579177794260028,0.000185336894163209
"2013-12-01",0.000209867461264724,0.000326460495300682,0.000209867461264724
"2013-12-08",0.000138310673436533,0.000328487849411765,0.000363065517770898
"2013-12-15",0.000259082167434961,0.00037998717890461,0.000725430068817891
"2013-12-22",0.000520309494257007,0.000732287436361713,0.00102134826650449
"2013-12-29",0.000786248771134826,0.00127547022872983,0.000716359991478397
"2014-01-04",0.00193391866913124,0.00230822550831793,0.00133086876155268
"2014-01-11",0.00417661691542289,0.00254228855721393,0.00197935323383085
"2014-01-18",0.00570962288686606,0.00330195058517555,0.00238474208929345
"2014-01-25",0.005960988798764,0.00330297412128235,0.00248211664735419
"2014-02-01",0.00579383408071749,0.00308643497757848,0.00323082959641256
"2014-02-08",0.00770644312952005,0.0034620315581854,0.00395101906640368
"2014-02-15",0.00555544822256569,0.00230448222565688,0.00248280525502318
"2014-02-22",0.00706606460576589,0.00337728377908996,0.00437735324765544
"2014-03-01",0.00683098542678695,0.00295843164469119,0.00483653712699514
"2014-03-08",0.00341315580286169,0.0019525039745628,0.00433724165341812
"2014-03-15",0.00277295519934238,0.00177287299630086,0.00654599260172626
"2014-03-22",0.00221464943204074,0.00120799059929495,0.00601981981981982
"2014-03-29",0.0011511251480458,0.0010001579155152,0.00560465850769838
"2014-04-05",0.000951143641354071,0.00082708142726441,0.00390795974382434
"2014-04-12",0.000650705329153605,0.000907562695924765,0.00335626959247649
"2014-04-19",0.0004932005197055,0.000398354265915981,0.00305404937202252
"2014-04-26",0.000154810622551154,0.000420200261210274,0.00329525468001741
"2014-05-03",0.000106155950752394,0.000442316461468308,0.00207004103967168
"2014-05-10",4.3248836006208e-05,0.000627108122090016,0.00136233833419555
"2014-05-17",0.00024293903074518,0.00019088066701407,0.00100646169880146
"2014-05-24",0.000128701825557809,0.000815111561866126,0.00130846855983773
"2014-05-31",0.000145269286754003,0.00193692382338671,0.00130742358078603
"2014-06-07",0.000318011257035647,0.00312711069418386,0.00212007504690432
"2014-06-14",0.000255061841502519,0.00405973431058177,0.00136032982134677
"2014-06-21",0.000118896484375,0.00385224609375,0.0014267578125
"2014-06-28",4.56986301369863e-05,0.00326745205479452,0.000776876712328767
"2014-07-05",5.19014461703267e-05,0.00295838243170862,0.000242206748794858
"2014-07-12",4.1439588688946e-05,0.00350164524421594,0.000352236503856041
"2014-07-19",6.31496881496882e-05,0.00290488565488566,0.00069464656964657
"2014-07-26",0,0.00186568287037037,0.000326041666666667
"2014-08-02",1.33996489174956e-05,0.00128636629607958,0.000388589818607373
"2014-08-09",9.92135511191772e-06,0.000754022988505747,0.000119056261343013
"2014-08-16",2.5823111684958e-05,0.000277598450613299,7.10135571336346e-05
"2014-08-23",4.12162162162162e-05,0.0007625,0.000226689189189189
"2014-08-30",3.67521367521368e-05,0.000900427350427351,0.000165384615384615
"2014-09-06",1.8058568329718e-05,0.000595932754880694,0.000144468546637744
"2014-09-13",2.44588744588745e-05,0.000562554112554113,0.000464718614718615
"2014-09-20",2.28322216521293e-05,0.000502308876346845,0.000342483324781939
"2014-09-27",3.73676248108926e-05,0.000112102874432678,0.000174382249117499
"2014-10-04",0.000123012552301255,0.00024602510460251,0.000184518828451883
